# GalileoPVT v0.572 (23-Oct-2019) log file started 2021/02/24 19:40:51
# Device type Xiaomi M2010J19CG running Android API version 29
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# Nav,ElapsedRealtimeMillis,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# GalPseudorange,ElapsedRealtimeMillis,svID,state,RxTimeNanos,RxTimeSeconds,TxTimeSeconds,pseudorange,TxToWSeconds
# CalculatedPVT,ElapsedRealtimeMillis,Type,GalSatsUsed,GpsSatsUsed,LatitudeDegrees,LongitudeDegrees,AltitudeMetres,VelNMS,VelEMS,VelDMS,PDOP,TimeUTC
# AndroidLocation,ElapsedRealtimeMillis,LatitudeDegrees,LongitudeDegrees,AltitudeMetres
# DeviceEnvironment,ElapsedRealtimeMillis,RotX,RotY,RotZ,AccelX,AccelY,AccelZ,AmbientPressMB,AmbientTempC,BattTempC
# GalAtmosCoeffs,ElapsedRealtimeMillis,a0,a1,a2
# GalEph,ElapsedRealtimeMillis,svID,svHealth,IODNAV,toc,af0,af1,af2,tgd,toe,e,i0,iDot,m0,omega,omega0,omegaDot,rootOfA,deltaN,cic,cis,crc,crs,cus,cuc
# GpsAtmosCoeffs,ElapsedRealtimeMillis,a0,a1,a2,a3,b0,b1,b2,b3
# GpsEph,ElapsedRealtimeMillis,svID,week,l2Code,l2Flag,svHealth,IODc,IODe,toc,af0,af1,af2,tgd,toe,e,i0,iDot,m0,omega,omega0,omegaDot,rootOfA,deltaN,cic,cis,crc,crs,cus,cuc
# 
GalAtmosCoeffs,27361650,53.75,0.09375,-0.00146484375
GalUtcModel,27361650,279396.772384643,-1.77635683940025E-15,430080,18
GalEph,27361650,33,0,29,324600.0,-4.659829428419471E-4,-2.8421709430404007E-13,0.0,-3.958120942115784E-9,324600.0,4.0286220610141754E-4,0.9938599271695124,9.000374901741315E-11,2.4455644175171116,-0.9979887120871196,-2.040735288701808,-5.9034601885270705E-9,5440.602819442749,2.8958349088618484E-9,-6.891787052154541E-8,-4.470348358154297E-8,384.9375,61.78125,-1.2405216693878174E-6,2.8796494007110596E-6,
GalEph,27361650,1,0,29,324600.0,-0.0010530372965149581,-7.972289495228324E-12,0.0,2.3283064365386963E-10,324600.0,2.3703253827989101E-4,0.9788190783034989,-7.389593520516975E-10,3.073375260655845,0.44550315219449654,2.1640876546172585,-5.365937798561965E-9,5440.6072635650635,3.0033393868548695E-9,9.313225746154785E-9,-1.1362135410308838E-7,143.28125,2.5,9.564682841300964E-6,-1.1175870895385742E-8,
GalEph,27361650,2,0,29,324600.0,2.0078651141375303E-4,2.7284841053187847E-12,0.0,-2.0954757928848267E-9,324600.0,4.3523090425878763E-4,0.9788277387785281,-6.632419124021277E-10,0.005716656681696914,0.3670657038399321,2.164058979959987,-5.383438527537572E-9,5440.604494094849,3.055841573781694E-9,-3.166496753692627E-8,7.450580596923828E-9,150.375,-23.46875,9.277835488319397E-6,-1.0617077350616455E-6,
GalEph,27361650,3,0,29,324600.0,-4.0228950092568994E-4,-4.291678123991005E-12,0.0,3.4924596548080444E-9,324600.0,2.1877896506339312E-4,0.9551607846806073,5.739524788531068E-10,2.164479753235454,0.29657107556999157,0.06596340336623538,-5.330222025142356E-9,5440.624589920044,2.881191441759809E-9,5.774199962615967E-8,-5.4016709327697754E-8,76.90625,-42.125,1.208484172821045E-5,-1.8291175365447998E-6,
GalEph,27361650,36,0,13,322800.0,4.362416220828891E-4,-5.101696842757519E-12,0.0,6.51925802230835E-9,322800.0,3.607776015996933E-4,0.9938685247390643,8.036049019411887E-11,-0.07043704049975016,-1.0666573318621912,-2.0406925012738255,-5.8159565436490305E-9,5440.600387573242,2.877619864417848E-9,5.029141902923584E-8,1.6763806343078613E-8,368.59375,71.9375,-4.898756742477417E-7,3.2335519790649414E-6,
GalEph,27361650,4,0,29,324600.0,-7.165991701185703E-4,-7.887024366937112E-12,0.0,-3.4924596548080444E-9,324600.0,1.076927874237299E-4,0.9552025363625896,6.332406627296568E-10,0.2719548617258778,-1.728373226688133,0.06603873486980916,-5.328793394205571E-9,5440.627548217773,2.9001208016722014E-9,1.1175870895385742E-8,5.4016709327697754E-8,56.21875,-60.5,1.2895092368125916E-5,-2.7641654014587402E-6,
GalEph,27361650,5,0,29,324600.0,-3.018800634890795E-4,3.0411229090532288E-12,0.0,3.958120942115784E-9,324600.0,1.9228900782763958E-5,0.955174268396544,5.418082827754593E-10,-1.7044905726340147,-1.3269093097731266,0.06595460683982474,-5.270933841265806E-9,5440.621032714844,2.899049328469613E-9,3.725290298461914E-9,5.029141902923584E-8,73.0,-50.46875,1.2405216693878174E-5,-2.289190888404846E-6,
GalEph,27361650,7,0,29,324600.0,-5.050955223850906E-4,-4.902744876744691E-12,0.0,5.820766091346741E-9,324600.0,1.924935495480895E-4,0.9552043679360248,5.910960500945189E-10,1.5479199277753395,-0.6571344654995924,0.06599044248109447,-5.332722129281728E-9,5440.625032424927,2.9429797297757314E-9,-8.568167686462402E-8,5.587935447692871E-9,61.0,-36.0625,1.2876465916633606E-5,-1.8309801816940308E-6,
GalEph,27361650,8,0,13,322800.0,0.006042115099262446,-5.6985527407960035E-12,0.0,-4.190951585769653E-9,322800.0,1.9604829140007496E-4,0.9611329107464867,5.543088034723222E-10,1.4600053918163218,-0.010144571773562296,0.06075853101955313,-5.322364554990042E-9,5440.622087478638,2.9004779594063973E-9,-2.421438694000244E-8,-4.6566128730773926E-8,71.59375,-34.3125,1.2360513210296631E-5,-1.780688762664795E-6,
GalEph,27361650,9,0,29,324600.0,0.005754532292485237,-1.2647660696529783E-11,0.0,1.6298145055770874E-9,324600.0,2.543153241276741E-4,0.961163036618493,5.646663777640087E-10,-2.0058456434080374,-0.2511186979988813,0.06076348884892376,-5.264505002050277E-9,5440.622688293457,2.8758340757468676E-9,3.166496753692627E-8,5.587935447692871E-9,74.25,-54.34375,1.2446194887161255E-5,-2.551823854446411E-6,
GalEph,27361650,11,0,29,324600.0,0.006279095716308802,-4.7279513637477066E-11,1.734723475976807E-18,-1.4202669262886047E-8,324600.0,3.7638272624462843E-4,0.9906816747368271,9.10752222200014E-11,-0.10415963265535848,-0.04018233076107857,-2.037092309619964,-5.982749205518602E-9,5440.607830047607,3.014054118880752E-9,-5.774199962615967E-8,3.91155481338501E-8,383.0625,73.28125,-1.5012919902801514E-6,3.2763928174972534E-6,
GalEph,27361650,12,0,13,322800.0,0.0053398506715893745,-1.892885848064907E-11,0.0,-1.0943040251731873E-8,322800.0,4.700470017269254E-4,0.9906950779922693,1.4072014727325704E-10,0.934915792001115,-0.4960426840202866,-2.0370920258138563,-5.97739183950566E-9,5440.606716156006,2.9904817084238104E-9,-3.91155481338501E-8,3.725290298461914E-8,385.6875,73.0625,-1.5329569578170776E-6,3.382563591003418E-6,
GalEph,27361650,13,0,29,324600.0,4.126307903788984E-4,6.252776074688882E-13,0.0,2.3283064365386963E-10,324600.0,3.733722260221839E-4,0.9938636502960241,8.928943354902097E-11,-2.225887876936007,-1.043304630122714,-2.040696732032911,-5.876673358462364E-9,5440.6018409729,2.9572660391435746E-9,5.4016709327697754E-8,-4.284083843231201E-8,371.25,47.53125,-7.748603820800781E-7,2.1848827600479126E-6,
GalEph,27361650,15,0,29,324600.0,8.276753360405564E-4,-1.9184653865522705E-12,0.0,6.752088665962219E-9,324600.0,4.136288771405816E-4,0.9938219688341097,1.1286184400596251E-10,-1.3182753881699218,-1.1625788851399053,-2.040731559723624,-5.830600010751069E-9,5440.604354858398,2.8583333467712595E-9,3.166496753692627E-8,2.2351741790771484E-8,365.84375,60.0625,-4.5262277126312256E-7,2.8721988201141357E-6,
GalEph,27361650,19,0,29,324600.0,2.1200126502662897E-4,9.549694368615746E-12,0.0,-3.4924596548080444E-9,324600.0,1.211527269333601E-4,0.9608966611800296,6.628847546679317E-10,1.683642591454774,-2.273940411454091,0.06599908540110679,-5.230575017301649E-9,5440.624893188477,2.805116844376043E-9,5.9604644775390625E-8,2.60770320892334E-8,51.5,-49.0625,1.3336539268493652E-5,-2.086162567138672E-6,
GalEph,27361650,21,0,29,324600.0,-6.502812611870468E-4,-2.1174173525650986E-12,0.0,2.561137080192566E-9,324600.0,2.3425440303981304E-4,0.9783870493363297,-6.493127607684806E-10,-2.745521058566638,0.7414339772783426,2.1612622916724082,-5.405939464791926E-9,5440.612632751465,3.1001291328220083E-9,1.1548399925231934E-7,1.1175870895385742E-8,158.75,-2.375,8.89413058757782E-6,-1.0244548320770264E-7,
GalEph,27361650,24,0,13,322800.0,-7.610588800162077E-4,-2.020783540501725E-11,0.0,-4.6566128730773926E-9,322800.0,7.032514549791813E-4,0.9763411393845396,-7.346734592413446E-10,1.0459699308117574,0.686333574513971,2.1661827420232016,-5.403082202918357E-9,5440.604267120361,3.1108438648478907E-9,-4.470348358154297E-8,-9.313225746154785E-9,141.09375,-20.9375,9.704381227493286E-6,-8.568167686462402E-7,
GalEph,27361650,25,0,3,321600.0,-5.271274712868035E-4,-8.384404281969182E-13,0.0,3.725290298461914E-9,321600.0,1.992679899558425E-4,0.9783962730348195,-7.053865250372657E-10,0.9016701213797743,-0.12879808870594942,2.1612720742056046,-5.387724420347926E-9,5440.611408233643,3.065841990339184E-9,-2.7939677238464355E-8,-5.587935447692871E-9,150.4375,-23.375,9.182840585708618E-6,-9.387731552124023E-7,
GalEph,27361650,26,0,29,324600.0,0.00211041874717921,-4.376943252282217E-11,0.0,6.752088665962219E-9,324600.0,3.07462178170681E-4,0.9870875322492231,6.143113028172643E-11,-2.6425312483533654,-1.4423572294080909,-2.0353671941962674,-5.963819845606209E-9,5440.614496231079,2.992267497094791E-9,-2.2351741790771484E-8,-6.705522537231445E-8,382.21875,48.96875,-1.2312084436416626E-6,2.173706889152527E-6,
GalEph,27361650,27,0,29,324600.0,2.298085018992424E-5,-7.986500349943526E-12,0.0,2.561137080192566E-9,324600.0,2.802757080644369E-4,0.9783595362360129,-6.007393089178131E-10,-1.351844887411453,0.13909592162916806,2.1612622185265047,-5.369866533638122E-9,5440.615129470825,3.069056409946949E-9,1.4901161193847656E-8,4.0978193283081055E-8,159.84375,-7.0,8.925795555114746E-6,-2.980232238769531E-7,
GalEph,27361650,30,0,29,324600.0,0.0031548007391393185,-3.058175934711471E-11,0.0,1.862645149230957E-9,324600.0,5.226307548582554E-4,0.9763236282551307,-6.29669085387696E-10,-1.144606819502662,0.7486525446577915,2.166108485764416,-5.392367470892475E-9,5440.6064739227295,3.0515556809713408E-9,-2.0489096641540527E-8,4.6566128730773926E-8,159.03125,-8.71875,8.931383490562439E-6,-3.725290298461914E-7,
GalEph,27361650,31,0,29,324600.0,-4.78597532492131E-4,-3.410605131648481E-13,0.0,5.3551048040390015E-9,324600.0,1.8197228200733662E-4,0.978363764069262,-7.393165097858937E-10,3.116168322335774,-0.40245039768589014,2.1612162199933382,-5.3366508643578855E-9,5440.613063812256,3.077985353301851E-9,-2.421438694000244E-8,-4.6566128730773926E-8,140.5,-8.15625,9.724870324134827E-6,-3.9301812648773193E-7,
GPSAtmosCoeffs,27361653,9.313225746154785E-9,0.0,-5.9604644775390625E-8,0.0,90112.0,0.0,-196608.0,0.0
GPSEph,27361653,1,2146,1,0,0,67,67,324000.0,7.543843239545822E-4,-8.071765478234738E-12,0.0,4.6566128730773926E-9,324000.0,0.010429343790747225,0.9830558280382741,8.821796034643272E-11,-2.2092096131222316,0.8195903010543686,-1.8100694596527285,-8.027120076056986E-9,5153.687646865845,4.095527738026494E-9,6.705522537231445E-8,-9.872019290924072E-8,369.71875,-10.90625,1.1175870895385742E-6,-5.420297384262085E-7,
GPSEph,27361653,2,2146,1,0,0,45,45,324000.0,-5.802051164209843E-4,-3.865352482534945E-12,0.0,-1.7695128917694092E-8,324000.0,0.020390492398291826,0.9618555498530204,2.5001041393725872E-11,-1.9622707705111047,-1.541238867219493,-1.892014344803257,-8.267130073436755E-9,5153.621814727783,4.599120143242972E-9,3.0547380447387695E-7,2.4586915969848633E-7,377.25,4.40625,1.3783574104309082E-7,6.277114152908325E-7,
GPSEph,27361653,3,2146,1,0,0,1,1,324000.0,-9.18055884540081E-5,-1.0231815394945443E-11,0.0,1.862645149230957E-9,324000.0,0.0032914247130975127,0.9684699642499296,-6.143113028172643E-11,2.9442781851416093,0.8418054742683597,-0.771186878320382,-7.824968798502001E-9,5153.654491424561,4.020524613845317E-9,2.7939677238464355E-8,-1.862645149230957E-9,228.71875,-117.84375,8.048489689826965E-6,-6.081536412239075E-6,
GPSEph,27361653,4,2146,1,0,0,837,837,324000.0,-1.8244097009301186E-4,-2.5011104298755527E-12,0.0,-4.190951585769653E-9,324000.0,0.0011329706758260727,0.9607552335747165,6.164542492224408E-10,-0.5071857558996719,-2.995860650284044,0.3086015930550485,-7.872827934884278E-9,5153.588747024536,4.422684222550107E-9,-1.30385160446167E-8,-1.1175870895385742E-8,183.25,1.5,1.0069459676742554E-5,1.2479722499847412E-7,
GPSEph,27361653,5,2146,1,0,0,1,1,324000.0,-3.458745777606964E-5,-1.0231815394945443E-12,0.0,-1.1175870895385742E-8,324000.0,0.0060001572128385305,0.9553834905514865,-1.6214961132502208E-10,0.5884923025979845,0.881008660792722,-0.806804515537938,-8.118195298276987E-9,5153.83229637146,4.366610458281321E-9,-1.2293457984924316E-7,5.9604644775390625E-8,214.71875,-132.9375,8.411705493927002E-6,-6.798654794692993E-6,
GPSEph,27361653,6,2146,1,0,0,79,79,324000.0,-1.735985279083252E-6,1.3642420526593924E-12,0.0,3.725290298461914E-9,324000.0,0.0023338370956480503,0.9825414031361264,-3.9287350761569224E-12,-1.888559839309237,-1.0606441504633353,-1.818328030123909,-8.26570144249997E-9,5153.711639404297,4.2819640752768495E-9,3.725290298461914E-9,1.30385160446167E-8,366.3125,-9.5,1.3709068298339844E-6,-4.377216100692749E-7,
GPSEph,27361653,7,2146,1,0,0,1,1,324000.0,7.003080099821091E-5,1.2960299500264227E-11,0.0,-1.1175870895385742E-8,324000.0,0.01447878172621131,0.9516148365662067,4.071598169835356E-11,-2.8288877669646686,-2.3506589047329913,1.331383913895492,-8.161054226380517E-9,5153.592437744141,5.229860701833256E-9,8.754432201385498E-8,-3.1478703022003174E-7,276.0,3.3125,5.1800161600112915E-6,-7.450580596923828E-9,
GPSEph,27361653,8,2146,1,0,0,133,133,324000.0,-1.150183379650116E-5,-1.3642420526593924E-12,0.0,5.122274160385132E-9,324000.0,0.006230308208614588,0.9683956114385508,2.5358199127921958E-11,0.009091342439475824,-0.0205161708780099,-2.883345006572999,-8.017833974967888E-9,5153.561368942261,4.203746531487907E-9,5.9604644775390625E-8,0.0,225.15625,109.03125,8.130446076393127E-6,5.552545189857483E-6,
GPSEph,27361653,9,2146,1,0,0,7,7,324000.0,-3.258907236158848E-4,-3.410605131648481E-12,0.0,1.3969838619232178E-9,324000.0,0.0019246834563091397,0.9536029919751454,5.843100531447933E-10,0.4323166017331688,1.8162597580063593,0.2585277885143835,-7.991404302637378E-9,5153.56210899353,4.59019119988807E-9,-1.862645149230957E-8,-1.862645149230957E-9,174.5625,0.53125,1.025572419166565E-5,-8.568167686462402E-8,
GPSEph,27361653,10,2146,1,0,0,41,41,324000.0,-6.848806515336037E-5,-8.071765478234738E-12,0.0,2.3283064365386963E-9,324000.0,0.006492306478321552,0.9683634916092024,-1.3607709672870795E-10,2.0240439317712227,-2.584603460891358,-0.774110233369854,-7.909615181506474E-9,5153.681484222412,4.054454598593945E-9,-1.30385160446167E-7,-1.1175870895385742E-8,225.28125,-145.5625,8.234754204750061E-6,-7.428228855133057E-6,
GPSEph,27361653,12,2146,1,0,0,3,3,324000.0,-5.654525011777878E-6,-5.229594535194337E-12,0.0,-1.257285475730896E-8,324000.0,0.008430419606156647,0.9747320684745632,-6.446697102239314E-10,2.7850384784315088,1.176844105080718,2.4413664658327168,-7.555314709183958E-9,5153.793630599976,4.038025342820924E-9,1.4901161193847656E-8,-2.0116567611694336E-7,175.90625,26.9375,1.0631978511810303E-5,1.2647360563278198E-6,
GPSEph,27361653,13,2146,1,0,0,51,51,324000.0,1.0094465687870979E-4,4.320099833421409E-12,0.0,-1.1175870895385742E-8,324000.0,0.004915653029456735,0.9684069490536652,6.318120317928724E-10,-0.6557968346504699,1.0199033287817254,0.40565545955529614,-7.902829184556748E-9,5153.679428100586,4.43054169270242E-9,-1.30385160446167E-8,9.499490261077881E-8,197.8125,9.375,9.758397936820984E-6,5.811452865600586E-7,
GPSEph,27361653,14,2146,1,0,0,347,347,324000.0,9.865453466773033E-5,1.5916157281026244E-12,0.0,-7.916241884231567E-9,324000.0,4.112577298656106E-4,0.9582145866722893,-5.153786104449491E-10,-2.6819030244830184,2.1780887988268285,2.4156801903190965,-7.90354350002514E-9,5153.745723724365,4.5276885964037554E-9,-3.725290298461914E-9,2.7939677238464355E-8,189.4375,11.90625,9.86829400062561E-6,6.631016731262207E-7,
GPSEph,27361653,15,2146,1,0,0,1,1,323984.0,-1.6718916594982147E-4,2.6147972675971687E-12,0.0,-1.0710209608078003E-8,323984.0,0.013051927089691162,0.9292608368152473,5.860958418157737E-10,-0.9961555148128092,0.9678950169639244,0.1619377972449726,-8.275344701323264E-9,5153.5718421936035,5.127713589853177E-9,1.471489667892456E-7,3.03611159324646E-7,153.71875,-9.25,1.0732561349868774E-5,-1.8998980522155762E-7,
